handle,name,url,status
gwu,"School of Business, The George Washington University",http://www.business.gwu.edu/RePEc/gwu/,Page Not Found
hac,Hacettepe University Department of Economics,http://www.iktisat.hacettepe.edu.tr/Repec/hac/,OK
hae,"University of Hawaii Economic Research Organization, University of Hawaii at Manoa",http://www.uhero.hawaii.edu/RePEc/hae/,OK
haf,RePEc,https://econ.hevra.haifa.ac.il/repec/haf/,OK
hai,"Department of Economics, University of Hawaii at Manoa",http://www.economics.hawaii.edu/RePEc/hai/,OK
hal,"HAL, CCSD",https://hal.archives-ouvertes.fr/RePEc/hal/,OK
ham,Quantitative Macroeconomics Working Paper Archive,http://www.uni-hamburg.de/onTEAM/grafik/1223630633/RePec/ham,Page Not Found
han,Hannover Economic Papers (HEP),http://diskussionspapiere.wiwi.uni-hannover.de/RePEc/han,OK
har,"Harris School of Public Policy Studies, University of Chicago",http://harrisschool.uchicago.edu/RePEc/har/,Page Not Found
has,"Institute of Economics, Centre for Economic and Regional Studies, Hungarian Academy of Sciences",http://repec.econ.core.hu/RePEc/has/,OK
hay,McMaster University Archive for the History of Economic Thought,ftp://ideas.repec.org/pub/RePEc/hay/,OK
hbs,Harvard Business School,http://www.hbs.edu/research/RePEc/hbs/,OK
hbu,HHB Working Paper Series,http://hhbproject.com/RePEc/,OK
hce,"Chair for Economic Policy, University of Hamburg",http://www.hced.uni-hamburg.de/RePEc/hce/,OK
hch,"Hamburg Center for Health Economics, University of Hamburg",http://www.wiso.uni-hamburg.de/repec/hch/,OK
hcx,"Department of Economics, College of the Holy Cross",http://web.holycross.edu/RePEc/hcx/,OK
hdl,"Herman Deleeck Centre for Social Policy, University of Antwerp",http://www.centrumvoorsociaalbeleid.be/RePEc/hdl/,OK
hdr,"Human Development Report Office (HDRO), United Nations Development Programme (UNDP)",http://hdr.undp.org/external/RePEc/hdr/,Page Not Found
hec,Center for the History of Political Economy,http://public.econ.duke.edu/Papers/hec/,OK
heg,HEG - Haute Ècole de gestion Arc,ftp://repec.ig.he-arc.ch/RePEc/heg/,OK
hel,"Hellenic Observatory, London School of Economics and Political Science",http://www.lse.ac.uk/assets/RePEc/hel/,OK
hem,"Institute of Health Economics and Management (IEMS), University of Lausanne, Switzerland",http://www.bium.ch/RePEc/hem/,OK
hep,"Department for Economics and Politics, University of Hamburg",https://www.wiso.uni-hamburg.de/repec/hep/,OK
her,"Centre for Health Economics Research & Evaluation (CHERE), University of Tecnology, Sydney",http://www.chere.uts.edu.au/repec/her/,OK
hes,European Historical Economics Society (EHES),http://ehes.org/RePEc/hes/,
het,HETFA Research Institute and Center for Economic and Social Analysis,http://hetfa.eu/RePEc/het/,OK
hfa,Federal Housing Finance Agency,https://www.fhfa.gov/RePEc/hfa/,OK
hhb,"S-WoBA, Swedish Working Papers in Business Administration",ftp://swopec.hhs.se/RePEc/hhb,OK
hhs,"S-WoPEc, Swedish Working Papers in Economics",ftp://swopec.hhs.se/RePEc/hhs,OK
hic,Households in Conflict Network,http://www.hicn.org/wordpress/RePEc/hic/,OK
hid,History of Economic Ideas,http://www.historyofeconomicideas.com/RePEc/hid/,OK
hig,National Research University Higher School of Economics,ftp://repec.hse.ru/RePEc/,OK
hir,"Graduate School for International Development and Cooperation, Hiroshima University",http://home.hiroshima-u.ac.jp/~idecdp/RePEc/hir/,OK
hit,Hitotsubashi University,http://hermes-ir.lib.hit-u.ac.jp/RePEc/hit/,OK
hka,Human Capital and Economic Opportunity Working Group,http://humcap.uchicago.edu/RePEc/hka/,OK
hkg,Hong Kong Monetary Authority,ftp://hkimr.no-ip.org/RePEc/hkg/,Connectoin Refused
hkm,Hong Kong Institute for Monetary Research,ftp://hkimr.no-ip.org/RePEc/hkm/,Connectoin Refused
hku,HKUST Institute for Emerging Market Studies,http://iems.ust.hk/RePEc/hku/,OK
hlj,Global Financial Markets Working Paper Series,http://www2.wiwi.uni-jena.de/Papers/hlj/,OK
hmm,Holistic Marketing Management,http://holisticmarketingmanagement.ro/RePEc/hmm/,OK
hnb,"The Croatian National Bank, Croatia",http://www.hnb.hr/repec/hnb/,OK
hoh,"RePEc at Uni-Hohenheim, Germany",http://www.uni-hohenheim.de/RePEc/hoh,OK
hok,Working Paper of Hokkaido University,http://eprints.lib.hokudai.ac.jp/RePEc/hok/,OK
hol,"Royal Holloway, University of London: Discussion Papers in Economics",http://www.rhul.ac.uk/economics/RePEc/hol/,
hom,"Institute of SocioEconomics, University of Hamburg",ftp://repec.oru.se/RePEc/legacy/hom/,OK
hoo,"Hoover Institution, Stanford University",http://0055d26.netsolhost.com/repec/hoo/,OK
hop,Duke University Press,http://public.econ.duke.edu/Papers/hop/,OK
hou,"Department of Economics, University of Houston",http://www.uh.edu/econpapers/RePEc/hou,OK
hpa,"Centre for Health Economics and Policy Analysis (CHEPA), McMaster University",http://www.chepa.org/Portals/0/RePEc/hpa/default.asp,OK
hpe,Instituto de Estudios Fiscales,http://www.ief.es/RePEc/hpe,Connectoin Refused
hpo,Associazione Italiana per la Storia dell'Economia Politica - StorEP,http://www.storep.org/RePEc/hpo/,OK
hrm,HERMIN,http://www.herminonline.net/RePEc/hrm/,OK
hrr,Working Papers Human Resources Research Instititute,http://www.legacy-irc.csom.umn.edu/RePEc/hrr,OK
hrs,HELLENIC ASSOCIATION OF REGIONAL SCIENTISTS,http://www.rsijournal.eu/RePec/hrs/,OK
hrv,Harvard University (DASH),http://osc.hul.harvard.edu/RePEc/hrv/,OK
hst,"Economic Paper Archive of Hi-Stat at IER, Hitotsubashi Univ.",http://hermes-ir.lib.hit-u.ac.jp/RePEc/hst/,OK
htr,Economics Working Paper Archive at Hunter College,http://econ.hunter.cuny.edu/wp-content/uploads/sites/6/RePEc/htr,
hub,"Hogeschool-Universiteit Brussel, Faculteit Economie en Management",http://www.repec.hubrussel.be/,Connectoin Refused
hud,"HUD USER, Policy Development and Research's Information Service",http://www.huduser.org/RePEc/hud/,OK
huj,Discussion Paper Archive of the Federmann Center for the Study of Rationality,http://math.huji.ac.il/~ratio/RationalityLibrary/RePEc/huj/,OK
hum,"Sonderforschungsbereich 649, School of Business and Economics, Humboldt-Universit‰t zu Berlin",http://sfb649.wiwi.hu-berlin.de/RePEc/hum/,Connectoin Refused
hup,Harvard University Press,http://www.hup.harvard.edu/RePEc/hup/,OK
hva,"Katholieke Universiteit Leuven, HIVA, Cera Centre for Co-operative Entrepreneurship",http://www.cooperatiefondernemen.be/RePEc/hva/,Page Not Found
hwc,"Centre for Energy Economics Research and Policy, Heriot-Watt University",http://ceerp.hw.ac.uk/RePEc/hwc/,OK
hwe,"Heriot Watt University, Edinburgh",http://www2.hw.ac.uk/sml/RePEc/,OK
hyo,Japan Social Innovation Journal,http://ips-u-hyogo.jp/repec/hyo/,OK
hyp,"Faculty of Economic Sciences, Hyperion University of Bucharest, Romania",http://www.hej.hyperion.ro/RePEc/hyp/,OK
iaa,Institute of Labour Law and Industrial Relations in the European Union (IAAEU),http://www.iaaeu.de/ftp/RePEc/iaa/,OK
iab,"Institut f¸r Arbeitsmarkt&#x2D; und Berufsforschung (IAB), N¸rnberg [Institute for Employment Research, Nuremberg, Germany]",ftp://213.241.152.197/RePEc/iab/,OK
iad,"Centro de Investigaciones Econ√≥micas y Empresariales, Universidad Privada Boliviana",http://www.upb.edu/RePEc/iad/,OK
iae,Melbourne Institute Working Paper Series,http://melbourneinstitute.unimelb.edu.au/RePec/iae,OK
iaf,Institute of Accounting and Finance,http://www.afj.org.ua/repec/iaf/,OK
iag,Institute of Agricultural Economics,ftp://www.ipe.ro/RePEc/iag/,OK
ial,"Economics and Institutional Change, IMT Institute for Advanced Studies Lucca",http://eprints.imtlucca.it/RePEc/ial/,OK
iap,International Academic Publishing Group,http://journals.editions-academiques.com/repec/iap/,OK
ias,Center for Agricultural and Rural Development (CARD) at Iowa State University,http://www.card.iastate.edu/RePEc/ias/,OK
iaw,Institut f¸r Angewandte Wirtschaftsforschung (IAW),http://www.iaw.edu/RePEc/iaw/,OK
ibf,The Insitute for Business and Finance Research,http://www.theibfr2.com/RePEc/ibf/,OK
ibg,Institute of Economic Sciences,http://www.ien.bg.ac.rs/RePEc/,Page Not Found
ibl,International Black Sea University,https://journal.ibsu.edu.ge/RePEc/ibl/,OK
ibm,Working Paper Archive at Insper Instituto de Ensino e Pesquisa,ftp://ftp.repec.insper.edu.br/RePEc/ibm,Connectoin Refused
ibn,Canadian Center of Science and Education,ftp://journalship.com/RePEc/ibn/,OK
ibr,"Economics Research Group, IBMEC Business School - Rio de Janeiro",http://professores.ibmecrj.br/erg/dp/repec/ibr/,Connectoin Refused
ibt,Instytut Badan Strukturalnych,http://repec.ibs.org.pl/ibt,OK
icb,International Conference on Economic Sciences and Business Administration,http://icesba.eu/RePEc/icb,OK
ice,CENTRAL BANK OF ICELAND WORKING PAPERS,https://www.sedlabanki.is/RePEc/ice/default.htm,OK
icf,IUP Publications,http://www.iupindia.in/RePEc/icf,OK
ico,"Institute for Comprehensive Analysis of the Economy, Johannes Kepler University Linz",http://www.heterodoxnews.com/RePEc/ico/,OK
icr,ICER Working Papers,http://www.biblioecon.unito.it/biblioservizi/RePEc/icr,OK
ict,ULB -- Universite Libre de Bruxelles -- iCite,http://repecarchives.ulb.ac.be/ict/,OK
icu,Istanbul Commerce University,http://www.ticaret.edu.tr/RePEc/icu/,OK
idb,Inter-American Development Bank,https://publications.iadb.org/redif-export/,OK
idc,"International and Development Economics, Crawford School of Public Policy",http://repec.cap.anu.edu.au/RePEc/idc/,OK
ide,"Institut d'ÔøΩconomie Industrielle (IDEI), Toulouse",https://data.tse-fr.eu/RePEc/ide/,OK
idg,Institut National d'√âtudes D√©mographiques (INED),http://repec.web.ined.fr/idg,OK
idi,"European Research on Management and Business Economics (ERMBE), Academia Europea de DirecciÛn y EconomÌa de la Empresa (AEDEM)",http://tcrespo.webs.uvigo.es/RePEc/idi/,OK
idp,"RESEARCH CENTRE FOR INDUSTRIAL DEVELOPMENT PROBLEMS of NAS (KHARKIV, UKRAINE)",http://www.problecon.com/RePEc/idp/,OK
idq,Institute of Development Studies (IDS),http://dta.ids.ac.uk/RePEc/idq/,OK
ids,Inderscience Publishers,http://www.inderscience.com/RePEc/ids/,OK
idt,"DigiWorld Economic Journal, IDATE DigiWorld",http://repec.idate.org/RePEc/idt/,OK
idv,Italian Development Economists Association,http://dse.univr.it/RePEc/idv/,OK
iea,"Institut d'Èconomie appliquÈe, HEC MontrÈal",http://www.hec.ca/iea/repec/iea,OK
ieb,Institut d'Economia de Barcelona (IEB),http://www.ieb.ub.edu/web/RePEc/ieb/,OK
iec,Investigaciones Economicas,ftp://ftp.fundacionsepi.es/RePEc/iec/,OK
ied,"IED Institute for Environmental Decisions, ETH Zurich",http://repec.ethz.ch/ied/,OK
iee,"Institute of Empirical Economic Research, Division of Economics and Business Administration, University of Osnabrueck",http://web.fb9.uni-osnabrueck.de/repec/iee,OK
ief,"Instituto de EconomÌa y Finanzas, Facultad de Ciencias EconÛmicas, Universidad Nacional de CÛrdoba",http://ief.eco.unc.edu.ar/RePEc/ief/,OK
iei,"International Economics Institute, University Of Valencia",http://iei.uv.es/docs/wp_internos/RePEc/iei/,OK
iek,"Institute of Economic Research, Korea University",http://econ.korea.ac.kr/~ri/RePEc/iek/,OK
iel,Economics Working Paper and books Archive at FIEL,http://www.juanmanuelquintero.com/RePec/iel/,OK
iem,"Institute for World Economy, Romanian Academy",http://www.iem.ro/RePEc/iem,OK
ier,International Economic Review,ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/ier,OK
ies,IESEG RESEARCH,http://extranet.ieseg.fr/RePEc/ies/,OK
ieu,"PÛlo de InvestigaÁ„o em InovaÁ„o e Trabalho, IET/CICS.NOVA-Interdisciplinary Centre on Social Sciences",http://repec.dcsa.fct.unl.pt/RePEc/ieu/,OK
iez,"The Institute of Economics, Zagreb",http://www.eizg.hr/AdminLite/FCKeditor/UserFiles/File/RePEc/edi/eizgghr/,OK
ifr,Institute for Federalism and Intergovernmental Relations,http://martin.uky.edu/IFIR/,Page Not Found
ifs,Institute for Fiscal Studies,http://www-intranet.ifs.org.uk/repec/,OK
ift,Indian Institute of Foreign Trade,ftp://wpaper.iift.ac.in/RePEc/ift/,OK
ifw,IWI Discussion Paper Series Archive at IWI,http://archiv.iwi.uni-hannover.de/RePEc/ifw,Connectoin Refused
igg,InfoSci Journals,http://www.igi-global.com/repec/igg/,OK
igi,IGIER-Innocenzo Gasparini Institute for Economic Research,ftp://ftp.igier.unibocconi.it/RePEc/igi/,OK
ihs,"Institute for Advanced Studies (IHS), Vienna",http://repec.ihs.ac.at,OK
iie,Peterson Institute for International Economics,ftp://repec.piie.com/repec/iie,OK
iif,Bilgesel Yayincilik,http://iif.com.tr/RePEc/iif/,OK
iih,"Department of Business Administrator, Indus University of Pakistan",http://indus.edu.pk/RePEc/iih/,OK
iii,Working Papers of E3i,http://beagle.u-bordeaux4.fr/RePEc/iii/,Connectoin Refused
iik,Indian Institute of Management Kozhikode,http://greenstonesupport.iimk.ac.in/RePEc/iik/,OK
iim,"Research and Publications Archive at Indian Institute of Management, Ahmedabad",https://web.iima.ac.in/publications/RePEc/iim,OK
iip,Chair of Innovation and IP Policy,http://cdm-it.epfl.ch/RePEc/iip,OK
iis,The Institute for International Integration Studies Discussion Paper Series,http://www.tcd.ie/iiis/RePEc/iis/,OK
ija,"Department of General Business, Southeastern Louisiana University",http://www2.selu.edu/orgs/ijae/RePEc/ija,
ijb,"College of Business and College of Finance, Feng Chia University, Taichung, Taiwan",http://www.ijbe.org/RePEc/ijb/,OK
ijc,International Journal of Central Banking (IJCB),http://www.ijcb.org/RePEc/ijc/,OK
ije,IIUM Journal of Economics and Management,http://www.iium.edu.my/enmjournal/RePEc/ije/,Page Not Found
ijf,International Journal of Finance & Economics,ftp://ftpeagle.bc.edu/pub/user/baum/RePEc/ijf,OK
ijm,International Journal of Microsimulation,ftp://repec.canberra.edu.au/RePEc/ijm/,OK
ijp,"Business & Economics Section, German Institute for Japanese Studies (DIJ)",ftp://ftp.dijtokyo.org/ijp/,Connectoin Refused
ijr,The Economics and Social Development Organization (TESDO),http://www.tesdo.org/RePEc/ijr/,OK
ila,Ilades-Georgetown Working Papers,http://fen.uahurtado.cl/RePEc/ila/,OK
ilo,International Labour Organization,http://www.ilo.org/public/libdoc/repec/,OK
ilr,"ILR Review, Cornell University, ILR School",ftp://repec.oru.se/RePEc/dead/ilr,OK
ils,"Department of Economics, Illinois State University",http://economics.illinoisstate.edu/RePEc/ils/,Page Not Found
ima,Lima School of Economics,http://www.limase.pe/repec/ima/,OK
imb,Institute of Microfinance (InM),http://inm.org.bd/RePEc/imb,Page Not Found
imd,Instituto MadrileÒo de Estudios Avanzados (IMDEA) Ciencias Sociales,http://repec.imdea.org/imd,OK
ime,"Institute for Monetary and Economic Studies, Bank of Japan",http://www.imes.boj.or.jp/RePEc/ime/,OK
imf,International Monetary Fund,ftp://8.30.16.205/,OK
img,Birkbeck Department of Management,http://www.bbk.ac.uk/innovation/rdfs/,OK
imk,"IMK at Hans Boeckler Foundation, Macroeconomic Policy Institute",https://www.boeckler.de/RePEc/imk/,OK
imp,"Imperial College Business School, Imperial College",http://spiral.imperial.ac.uk/RePEc/imp/,OK
imr,"IMRI (Institut pour le Management de la Recherche et de l'Innovation), UniversitÈ Paris-Dauphine",http://www.dauphine.fr/imri/RePEc/imr/,OK
imx,THE MEXICAN JOURNAL OF ECONOMICS AND FINANCE REMEF,http://www.remef.org.mx/c/imx/,Page Not Found
inc,"Unidade de Inova√ß√£o e Transfer√™ncia de Tecnologia do INESC Porto, Porto",http://matasetix.inescporto.pt/RePEc/inc/,Page Not Found
ind,"Indian Economics Discussion/Occasional/Working Papers Archive at IGIDR,",http://www.igidr.ac.in/repec/ind/,OK
ine,Institute of National Economy,http://www.revecon.ro/RePEc/ine/,OK
inf,International Network for Economic Research - INFER,http://www.infer-research.net/RePEc/inf/,OK
ing,INGENIO (CSIC-UPV),http://www.ingenio.upv.es/RePEc/ing/,OK
inh,"Institute of Business and Economic Research, Inha University",http://dept.inha.ac.kr/user/tecon/RePEc/inh/,OK
inm,Institute for Operations Research and the Management Sciences (INFORMS),ftp://ideas.repec.org/pub/RePEc/inm/,OK
inn,"Economics Working Paper Archive at the Faculty of Economics and Statistics, University of Innsbruck",https://eeecon.uibk.ac.at/wopec2/repec/inn,OK
inp,"Revista de An·lisis EstadÌstico, AnalÌtika",http://www.numericaiid.com/RePEc/inp/,OK
inq,"ECINEQ, Society for the Study of Economic Inequality",http://www.ecineq.org/milano/WP/RePEc/inq/,OK
ins,Economics Working Paper Archive at University of Insubria - Department of Economics,http://eco.uninsubria.it/dipeco/RePEc/ins,OK
inu,Center for Applied Economics and Policy Research,http://www.iub.edu/~caepr/RePEc/inu,OK
iob,"Universiteit Antwerpen, Institute of Development Policy and Management (IOB)",http://uahost.uantwerpen.be/repec/iob/,OK
ioe,"Institute of Economics, Pontificia Universidad CatÛlica de Chile",http://economia.uc.cl/RePEc/ioe/,OK
ipc,International Policy Centre for Inclusive Growth,http://www.ipc-undp.org/repec/ipc/,OK
ipe,Instituto de Pesquisa EconÙmica Aplicada - IPEA,http://www.ipea.gov.br/repec/RePEc/ipe/,Connectoin Refused
ipf,Institute of Public Finance,http://web3.ijf.hr/RePEc/ipf/,OK
ipg,"Department of Research, Ipag Business School",http://www.ipag.fr/wp-content/uploads/recherche/RePEc/ipg/,OK
ipk,"Department of Economics, Ipek University",ftp://ideas.repec.org/pub/RePEc/frozen/ipk/,OK
ipn,"Escuela Superior de EconomÌa, Instituto PolitÈcnico Nacional",http://yuss.me/RePEc/ipn,OK
ipp,"Instituto de PolÌticas y Bienes P˙blicos (IPP), CSIC",http://investigacion.cchs.csic.es/RePEc/ipp/,OK
ipt,Joint Research Centre (Seville site),ftp://ftp.jrc.es/users/repec/public/ipt/,OK
ipu,Societ‡ Italiana di Economia Pubblica,http://www.siepweb.it/siep/RePEc/ipu/,OK
ira,"Research Institute of Applied Economics, University of Barcelona",http://www.ub.edu/irea/RePEc/ira/,OK
ire,Archive for the International Real Estate Review,http://www.umac.mo/fba/irer/RePEc/ire/default.htm,OK
irf,Archive of Working Papers,http://www.nisea.eu/EAFE2015/irf/,OK
